Iteration,Algorithm,Fitness,Truck Distance,Drone Distance,Execution Time,Solution,Truck Route,Drone Route,,,,,AVG
39,ALNS,824.8142287,122.0935762,10.6752691,0.003507614,"[0, 31, 12, 19, 3, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 38, 33, 37, 27, 0]","[0, 31, 12, 3, 40, 17, 36, 43, 13, 22, 9, 16, 5, 42, 35, 26, 10, 29, 47, 32, 15, 1, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 38, 33, 37, 27, 0]","[19, 11, 24, 41, 6, 23, 44, 28, 18]",,,,,894.6964407
40,ALNS,824.8142287,122.0935762,10.6752691,0,"[0, 31, 12, 19, 3, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 38, 33, 37, 27, 0]","[0, 31, 12, 3, 40, 17, 36, 43, 13, 22, 9, 16, 5, 42, 35, 26, 10, 29, 47, 32, 15, 1, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 38, 33, 37, 27, 0]","[19, 11, 24, 41, 6, 23, 44, 28, 18]",,,,,894.6742963
41,ALNS,824.8142287,122.0935762,10.6752691,0.000523329,"[0, 31, 12, 19, 3, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 38, 33, 37, 27, 0]","[0, 31, 12, 3, 40, 17, 36, 43, 13, 22, 9, 16, 5, 42, 35, 26, 10, 29, 47, 32, 15, 1, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 38, 33, 37, 27, 0]","[19, 11, 24, 41, 6, 23, 44, 28, 18]",,,,,894.2007139
42,ALNS,824.8142287,122.0935762,10.6752691,0.000643492,"[0, 31, 12, 19, 3, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 38, 33, 37, 27, 0]","[0, 31, 12, 3, 40, 17, 36, 43, 13, 22, 9, 16, 5, 42, 35, 26, 10, 29, 47, 32, 15, 1, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 38, 33, 37, 27, 0]","[19, 11, 24, 41, 6, 23, 44, 28, 18]",,,,,892.3902458
43,ALNS,824.8142287,122.0935762,10.6752691,0,"[0, 31, 12, 19, 3, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 38, 33, 37, 27, 0]","[0, 31, 12, 3, 40, 17, 36, 43, 13, 22, 9, 16, 5, 42, 35, 26, 10, 29, 47, 32, 15, 1, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 38, 33, 37, 27, 0]","[19, 11, 24, 41, 6, 23, 44, 28, 18]",,,,,890.1905278
44,ALNS,824.8142287,122.0935762,10.6752691,0.007354736,"[0, 31, 12, 19, 3, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 38, 33, 37, 27, 0]","[0, 31, 12, 3, 40, 17, 36, 43, 13, 22, 9, 16, 5, 42, 35, 26, 10, 29, 47, 32, 15, 1, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 38, 33, 37, 27, 0]","[19, 11, 24, 41, 6, 23, 44, 28, 18]",,,,,885.8438277
45,ALNS,824.8142287,122.0935762,10.6752691,0.001583815,"[0, 31, 12, 19, 3, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 38, 33, 37, 27, 0]","[0, 31, 12, 3, 40, 17, 36, 43, 13, 22, 9, 16, 5, 42, 35, 26, 10, 29, 47, 32, 15, 1, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 38, 33, 37, 27, 0]","[19, 11, 24, 41, 6, 23, 44, 28, 18]",,,,,884.95874
46,ALNS,813.6822931,120.3632274,14.39614766,0,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 12, 3, 40, 17, 24, 36, 41, 13, 6, 9, 16, 5, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 20, 21, 39, 2, 46, 25, 48, 30, 45, 33, 37, 27, 0]","[31, 19, 38, 11, 43, 22, 42, 34, 18]",,,,,882.3637137
47,ALNS,795.2814489,117.6737317,12.55187685,0,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 12, 19, 3, 40, 11, 17, 36, 41, 43, 13, 22, 6, 16, 42, 23, 35, 26, 10, 29, 32, 15, 1, 28, 4, 8, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 37, 27, 0]","[31, 38, 24, 9, 5, 47, 44, 14, 30, 18]",,,,,877.9441805
48,ALNS,795.2814489,117.6737317,12.55187685,0.001284122,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 12, 19, 3, 40, 11, 17, 36, 41, 43, 13, 22, 6, 16, 42, 23, 35, 26, 10, 29, 32, 15, 1, 28, 4, 8, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 37, 27, 0]","[31, 38, 24, 9, 5, 47, 44, 14, 30, 18]",,,,,876.8356897
49,ALNS,795.2814489,117.6737317,12.55187685,0,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 12, 19, 3, 40, 11, 17, 36, 41, 43, 13, 22, 6, 16, 42, 23, 35, 26, 10, 29, 32, 15, 1, 28, 4, 8, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 37, 27, 0]","[31, 38, 24, 9, 5, 47, 44, 14, 30, 18]",,,,,875.8979999
50,ALNS,795.2814489,117.6737317,12.55187685,0,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 12, 19, 3, 40, 11, 17, 36, 41, 43, 13, 22, 6, 16, 42, 23, 35, 26, 10, 29, 32, 15, 1, 28, 4, 8, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 37, 27, 0]","[31, 38, 24, 9, 5, 47, 44, 14, 30, 18]",,,,,865.0782069
51,ALNS,795.2814489,117.6737317,12.55187685,0.002228737,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 12, 19, 3, 40, 11, 17, 36, 41, 43, 13, 22, 6, 16, 42, 23, 35, 26, 10, 29, 32, 15, 1, 28, 4, 8, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 37, 27, 0]","[31, 38, 24, 9, 5, 47, 44, 14, 30, 18]",,,,,848.1936526
52,ALNS,795.2814489,117.6737317,12.55187685,0,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 12, 19, 3, 40, 11, 17, 36, 41, 43, 13, 22, 6, 16, 42, 23, 35, 26, 10, 29, 32, 15, 1, 28, 4, 8, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 37, 27, 0]","[31, 38, 24, 9, 5, 47, 44, 14, 30, 18]",,,,,844.3310007
53,ALNS,795.2814489,117.6737317,12.55187685,0.003890276,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 12, 19, 3, 40, 11, 17, 36, 41, 43, 13, 22, 6, 16, 42, 23, 35, 26, 10, 29, 32, 15, 1, 28, 4, 8, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 37, 27, 0]","[31, 38, 24, 9, 5, 47, 44, 14, 30, 18]",,,,,843.4474823
54,ALNS,795.2814489,117.6737317,12.55187685,0,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 12, 19, 3, 40, 11, 17, 36, 41, 43, 13, 22, 6, 16, 42, 23, 35, 26, 10, 29, 32, 15, 1, 28, 4, 8, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 37, 27, 0]","[31, 38, 24, 9, 5, 47, 44, 14, 30, 18]",,,,,841.7922209
55,ALNS,795.2814489,117.6737317,12.55187685,0.001990318,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 12, 19, 3, 40, 11, 17, 36, 41, 43, 13, 22, 6, 16, 42, 23, 35, 26, 10, 29, 32, 15, 1, 28, 4, 8, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 37, 27, 0]","[31, 38, 24, 9, 5, 47, 44, 14, 30, 18]",,,,,839.273544
56,ALNS,795.2814489,117.6737317,12.55187685,0.002007008,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 12, 19, 3, 40, 11, 17, 36, 41, 43, 13, 22, 6, 16, 42, 23, 35, 26, 10, 29, 32, 15, 1, 28, 4, 8, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 37, 27, 0]","[31, 38, 24, 9, 5, 47, 44, 14, 30, 18]",,,,,836.6540116
57,ALNS,794.4265909,117.5736018,11.30408062,0.001418114,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,836.6112687
58,ALNS,794.4265909,117.5736018,11.30408062,0.002635956,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,835.0327364
59,ALNS,794.4265909,117.5736018,11.30408062,0.002999306,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,834.6566669
60,ALNS,794.4265909,117.5736018,11.30408062,0,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,834.1746329
61,ALNS,794.4265909,117.5736018,11.30408062,0,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,834.1182532
62,ALNS,794.4265909,117.5736018,11.30408062,0.004078627,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,833.7733339
63,ALNS,794.4265909,117.5736018,11.30408062,0,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,833.3517656
64,ALNS,794.4265909,117.5736018,11.30408062,0,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,832.0422624
65,ALNS,794.4265909,117.5736018,11.30408062,0.004353046,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,832.0422624
66,ALNS,794.4265909,117.5736018,11.30408062,0.001710892,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,831.7096265
67,ALNS,794.4265909,117.5736018,11.30408062,0,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,829.8302934
68,ALNS,794.4265909,117.5736018,11.30408062,0,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,829.6097356
69,ALNS,794.4265909,117.5736018,11.30408062,0.005835056,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,829.0717635
70,ALNS,794.4265909,117.5736018,11.30408062,0.002774715,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,828.1581436
71,ALNS,794.4265909,117.5736018,11.30408062,0,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,828.1581436
72,ALNS,794.4265909,117.5736018,11.30408062,0.00138092,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,827.9403542
73,ALNS,794.4265909,117.5736018,11.30408062,0,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,827.6123377
74,ALNS,794.4265909,117.5736018,11.30408062,0.004848242,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,825.858968
75,ALNS,794.4265909,117.5736018,11.30408062,0.001737595,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,825.057643
76,ALNS,794.4265909,117.5736018,11.30408062,0.002419233,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,823.7352649
77,ALNS,794.4265909,117.5736018,11.30408062,0,"[0, 31, 12, 19, 3, 38, 40, 11, 17, 24, 36, 41, 43, 13, 22, 6, 9, 16, 5, 42, 23, 35, 26, 10, 29, 47, 32, 15, 44, 1, 28, 4, 8, 14, 49, 7, 34, 20, 21, 39, 2, 46, 25, 48, 30, 45, 18, 33, 37, 27, 0]","[0, 31, 12, 3, 38, 40, 11, 17, 36, 41, 43, 13, 22, 6, 9, 5, 42, 35, 10, 29, 47, 32, 15, 1, 28, 4, 8, 14, 49, 34, 20, 21, 39, 2, 46, 25, 48, 45, 33, 27, 0]","[19, 24, 16, 23, 26, 44, 7, 30, 18, 37]",,,,,821.5123998
