Iteration,Algorithm,Fitness,Truck Distance,Drone Distance,Execution Time,Solution,Truck Route,Drone Route,,,,,AVG
21,ALNS,21566.09979,3198.294477,0,0.001622438,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 23, 10, 45, 5, 87, 70, 26, 67, 35, 46, 100, 6, 8, 63, 3, 54, 34, 21, 43, 29, 60, 48, 2, 95, 78, 39, 13, 37, 33, 66, 49, 47, 57, 11, 52, 9, 12, 56, 50, 16, 62, 17, 27, 85, 74, 32, 58, 90, 15, 79, 44, 55, 19, 96, 88, 72, 83, 77, 25, 69, 68, 14, 91, 80, 71, 40, 64, 84, 92, 30, 7, 99, 38, 51, 36, 28, 86, 94, 41, 76, 61, 24, 75, 93, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 23, 10, 45, 5, 87, 70, 26, 67, 35, 46, 100, 6, 8, 63, 3, 54, 34, 21, 43, 29, 60, 48, 2, 95, 78, 39, 13, 37, 33, 66, 49, 47, 57, 11, 52, 9, 12, 56, 50, 16, 62, 17, 27, 85, 74, 32, 58, 90, 15, 79, 44, 55, 19, 96, 88, 72, 83, 77, 25, 69, 68, 14, 91, 80, 71, 40, 64, 84, 92, 30, 7, 99, 38, 51, 36, 28, 86, 94, 41, 76, 61, 24, 75, 93, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,22146.31677
22,ALNS,21167.03928,3139.113028,0,0.00203681,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 23, 10, 5, 87, 70, 26, 13, 35, 46, 100, 6, 8, 63, 3, 54, 34, 21, 43, 29, 60, 48, 2, 95, 78, 39, 67, 37, 33, 66, 49, 47, 45, 57, 11, 52, 9, 12, 56, 50, 16, 62, 17, 27, 85, 74, 32, 58, 14, 90, 15, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 68, 91, 80, 71, 64, 84, 92, 30, 7, 99, 38, 51, 36, 28, 86, 94, 41, 76, 61, 24, 75, 93, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 23, 10, 5, 87, 70, 26, 13, 35, 46, 100, 6, 8, 63, 3, 54, 34, 21, 43, 29, 60, 48, 2, 95, 78, 39, 67, 37, 33, 66, 49, 47, 45, 57, 11, 52, 9, 12, 56, 50, 16, 62, 17, 27, 85, 74, 32, 58, 14, 90, 15, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 68, 91, 80, 71, 64, 84, 92, 30, 7, 99, 38, 51, 36, 28, 86, 94, 41, 76, 61, 24, 75, 93, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,21630.42193
23,ALNS,20034.00833,2971.082339,0,0.002583981,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 23, 10, 5, 70, 26, 13, 35, 46, 100, 6, 8, 63, 3, 54, 34, 21, 43, 29, 60, 48, 2, 95, 78, 39, 67, 37, 33, 66, 49, 47, 45, 57, 11, 52, 9, 12, 56, 50, 16, 62, 17, 27, 85, 74, 32, 58, 14, 15, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 68, 90, 91, 80, 71, 64, 84, 92, 30, 7, 99, 38, 51, 36, 28, 94, 41, 76, 61, 24, 86, 75, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 23, 10, 5, 70, 26, 13, 35, 46, 100, 6, 8, 63, 3, 54, 34, 21, 43, 29, 60, 48, 2, 95, 78, 39, 67, 37, 33, 66, 49, 47, 45, 57, 11, 52, 9, 12, 56, 50, 16, 62, 17, 27, 85, 74, 32, 58, 14, 15, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 68, 90, 91, 80, 71, 64, 84, 92, 30, 7, 99, 38, 51, 36, 28, 94, 41, 76, 61, 24, 86, 75, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,21084.57545
24,ALNS,19151.07368,2840.141414,0,0.002264261,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 23, 10, 5, 70, 26, 13, 100, 6, 8, 63, 3, 54, 34, 21, 43, 29, 60, 48, 2, 95, 78, 39, 67, 37, 33, 66, 49, 47, 45, 57, 11, 52, 9, 12, 56, 50, 16, 62, 17, 27, 85, 74, 32, 58, 14, 91, 15, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 90, 80, 71, 64, 84, 92, 30, 7, 99, 38, 51, 36, 28, 94, 41, 76, 61, 24, 86, 35, 75, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 23, 10, 5, 70, 26, 13, 100, 6, 8, 63, 3, 54, 34, 21, 43, 29, 60, 48, 2, 95, 78, 39, 67, 37, 33, 66, 49, 47, 45, 57, 11, 52, 9, 12, 56, 50, 16, 62, 17, 27, 85, 74, 32, 58, 14, 91, 15, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 90, 80, 71, 64, 84, 92, 30, 7, 99, 38, 51, 36, 28, 94, 41, 76, 61, 24, 86, 35, 75, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,20443.64977
25,ALNS,18454.54228,2736.844455,0,0.002533436,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 45, 10, 5, 23, 70, 26, 13, 100, 6, 8, 63, 3, 54, 34, 21, 43, 29, 60, 48, 2, 95, 78, 39, 67, 37, 66, 49, 47, 57, 11, 52, 9, 12, 56, 50, 16, 62, 17, 27, 85, 74, 32, 58, 14, 91, 15, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 28, 36, 90, 80, 71, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 75, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 45, 10, 5, 23, 70, 26, 13, 100, 6, 8, 63, 3, 54, 34, 21, 43, 29, 60, 48, 2, 95, 78, 39, 67, 37, 66, 49, 47, 57, 11, 52, 9, 12, 56, 50, 16, 62, 17, 27, 85, 74, 32, 58, 14, 91, 15, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 28, 36, 90, 80, 71, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 75, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,20067.38523
26,ALNS,18091.10826,2682.946484,0,0.001618862,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 45, 10, 5, 23, 70, 26, 13, 100, 6, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 39, 67, 37, 66, 49, 47, 57, 52, 11, 12, 56, 50, 16, 62, 17, 27, 85, 74, 32, 58, 14, 91, 15, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 28, 36, 90, 80, 71, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 75, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 45, 10, 5, 23, 70, 26, 13, 100, 6, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 39, 67, 37, 66, 49, 47, 57, 52, 11, 12, 56, 50, 16, 62, 17, 27, 85, 74, 32, 58, 14, 91, 15, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 28, 36, 90, 80, 71, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 75, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,19593.72865
27,ALNS,18082.52929,2681.674206,0,0.003312588,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 47, 45, 10, 5, 23, 70, 26, 13, 100, 6, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 39, 67, 37, 66, 49, 57, 52, 11, 12, 56, 50, 16, 62, 17, 27, 85, 74, 32, 58, 14, 91, 15, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 28, 36, 90, 80, 71, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 75, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 47, 45, 10, 5, 23, 70, 26, 13, 100, 6, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 39, 67, 37, 66, 49, 57, 52, 11, 12, 56, 50, 16, 62, 17, 27, 85, 74, 32, 58, 14, 91, 15, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 28, 36, 90, 80, 71, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 75, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,19336.62543
28,ALNS,17759.21666,2633.726315,0,0.00173068,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 47, 45, 10, 5, 23, 70, 26, 13, 100, 6, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 39, 67, 75, 66, 49, 57, 52, 11, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 15, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 28, 36, 90, 80, 71, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 47, 45, 10, 5, 23, 70, 26, 13, 100, 6, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 39, 67, 75, 66, 49, 57, 52, 11, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 15, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 28, 36, 90, 80, 71, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,19028.57873
29,ALNS,17725.20461,2628.682263,0,0,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 47, 45, 10, 5, 23, 70, 26, 13, 100, 6, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 39, 67, 66, 49, 57, 52, 11, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 28, 36, 80, 71, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 75, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 47, 45, 10, 5, 23, 70, 26, 13, 100, 6, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 39, 67, 66, 49, 57, 52, 11, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 28, 36, 80, 71, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 75, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,18792.18479
30,ALNS,17609.75084,2611.560244,0,0.005067587,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 5, 23, 70, 13, 100, 6, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 39, 67, 26, 52, 11, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 28, 36, 80, 71, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 75, 57, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 5, 23, 70, 13, 100, 6, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 39, 67, 26, 52, 11, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 28, 36, 80, 71, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 75, 57, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,18531.34595
31,ALNS,17401.08185,2580.614227,0,0.002047539,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 13, 100, 6, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 39, 67, 26, 57, 11, 52, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 28, 36, 71, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 75, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 13, 100, 6, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 39, 67, 26, 57, 11, 52, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 28, 36, 71, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 75, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,18322.18469
32,ALNS,17401.08185,2580.614227,0,0.002013445,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 13, 100, 6, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 39, 67, 26, 57, 11, 52, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 28, 36, 71, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 75, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 13, 100, 6, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 39, 67, 26, 57, 11, 52, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 28, 36, 71, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 75, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,18176.85163
33,ALNS,17349.60111,2572.979534,0,0.002286673,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 100, 6, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 39, 26, 57, 11, 52, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 28, 36, 71, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 13, 67, 75, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 100, 6, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 39, 26, 57, 11, 52, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 44, 55, 19, 96, 88, 40, 72, 83, 77, 25, 69, 46, 68, 28, 36, 71, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 13, 67, 75, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,17961.51238
34,ALNS,17328.13258,2569.795708,0,0.002018213,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 100, 6, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 39, 26, 57, 52, 11, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 71, 44, 55, 19, 96, 88, 40, 72, 77, 25, 69, 46, 68, 28, 36, 83, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 13, 67, 75, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 100, 6, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 39, 26, 57, 52, 11, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 71, 44, 55, 19, 96, 88, 40, 72, 77, 25, 69, 46, 68, 28, 36, 83, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 13, 67, 75, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,17770.7149
35,ALNS,16641.42377,2467.955458,0,0.002189398,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 6, 100, 39, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 57, 52, 11, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 71, 44, 55, 19, 96, 88, 40, 72, 77, 25, 69, 46, 68, 28, 36, 83, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 13, 67, 26, 75, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 6, 100, 39, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 57, 52, 11, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 71, 44, 55, 19, 96, 88, 40, 72, 77, 25, 69, 46, 68, 28, 36, 83, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 13, 67, 26, 75, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,17602.64399
36,ALNS,16641.42377,2467.955458,0,0.002228975,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 6, 100, 39, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 57, 52, 11, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 71, 44, 55, 19, 96, 88, 40, 72, 77, 25, 69, 46, 68, 28, 36, 83, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 13, 67, 26, 75, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 6, 100, 39, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 57, 52, 11, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 71, 44, 55, 19, 96, 88, 40, 72, 77, 25, 69, 46, 68, 28, 36, 83, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 13, 67, 26, 75, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,17381.10193
37,ALNS,16641.42377,2467.955458,0,0.00356245,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 6, 100, 39, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 57, 52, 11, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 71, 44, 55, 19, 96, 88, 40, 72, 77, 25, 69, 46, 68, 28, 36, 83, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 13, 67, 26, 75, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 6, 100, 39, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 57, 52, 11, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 71, 44, 55, 19, 96, 88, 40, 72, 77, 25, 69, 46, 68, 28, 36, 83, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 13, 67, 26, 75, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,17278.61974
38,ALNS,16641.42377,2467.955458,0,0.002529383,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 6, 100, 39, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 57, 52, 11, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 71, 44, 55, 19, 96, 88, 40, 72, 77, 25, 69, 46, 68, 28, 36, 83, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 13, 67, 26, 75, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 6, 100, 39, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 57, 52, 11, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 71, 44, 55, 19, 96, 88, 40, 72, 77, 25, 69, 46, 68, 28, 36, 83, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 13, 67, 26, 75, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,17100.09697
39,ALNS,16616.49719,2464.258797,0,0.002421856,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 6, 100, 39, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 11, 52, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 71, 44, 55, 19, 96, 88, 40, 72, 77, 25, 69, 46, 68, 28, 36, 83, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 13, 67, 26, 75, 57, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 6, 100, 39, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 11, 52, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 71, 44, 55, 19, 96, 88, 40, 72, 77, 25, 69, 46, 68, 28, 36, 83, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 13, 67, 26, 75, 57, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,16937.81401
40,ALNS,16616.49719,2464.258797,0,0.002815008,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 6, 100, 39, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 11, 52, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 71, 44, 55, 19, 96, 88, 40, 72, 77, 25, 69, 46, 68, 28, 36, 83, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 13, 67, 26, 75, 57, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 70, 6, 100, 39, 8, 63, 3, 54, 34, 21, 9, 43, 29, 60, 48, 2, 95, 78, 11, 52, 12, 56, 50, 16, 62, 17, 27, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 71, 44, 55, 19, 96, 88, 40, 72, 77, 25, 69, 46, 68, 28, 36, 83, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 13, 67, 26, 75, 57, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,16796.02973
41,ALNS,16029.46258,2377.200424,0,0.002075195,"[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 39, 8, 63, 3, 54, 78, 34, 21, 9, 43, 29, 60, 48, 2, 95, 11, 52, 12, 56, 50, 16, 62, 17, 27, 70, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 71, 44, 55, 19, 96, 88, 40, 72, 77, 25, 69, 46, 68, 28, 36, 83, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 13, 100, 6, 67, 26, 75, 57, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]","[0, 22, 81, 4, 20, 97, 65, 73, 18, 33, 66, 49, 47, 45, 10, 23, 39, 8, 63, 3, 54, 78, 34, 21, 9, 43, 29, 60, 48, 2, 95, 11, 52, 12, 56, 50, 16, 62, 17, 27, 70, 37, 85, 74, 32, 58, 14, 91, 90, 15, 80, 79, 71, 44, 55, 19, 96, 88, 40, 72, 77, 25, 69, 46, 68, 28, 36, 83, 64, 84, 92, 30, 7, 99, 38, 51, 94, 41, 76, 61, 24, 86, 35, 13, 100, 6, 67, 26, 75, 57, 5, 93, 87, 59, 98, 1, 82, 31, 53, 42, 89, 0]",[],,,,,16652.25711
